Country,Localite,Category,Value,Date,Sources,Link
Guinea,Kissidougou,Cases,8,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Kissidougou,Deaths,5,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Kouroussa,Cases,1,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Kouroussa,Deaths,1,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Macenta,Cases,41,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Macenta,Deaths,28,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,National,Cases,398,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,National,Confirmed cases,254,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,National,Deaths,264,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Telimele,Cases,30,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Telimele,Deaths,9,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Liberia,Lofa County,Cases,21,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Lofa County,Deaths,8,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Margibi County,Cases,2,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Margibi County,Deaths,2,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Montserrado County,Cases,8,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Montserrado County,Deaths,8,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,National,Cases,33,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,National,Confirmed cases,18,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,National,Deaths,24,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Nimba County,Cases,2,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Liberia,Nimba County,Deaths,0,6/16/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kailahun,Cases,92,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kailahun,Deaths,46,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kambia,Cases,1,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kambia,Deaths,0,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kono,Cases,1,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Kono,Deaths,0,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,National,Cases,97,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,National,Confirmed cases,92,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,National,Deaths,49,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Port Loko,Cases,2,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Port Loko,Deaths,1,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Western Area,Cases,1,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Sierra Leone,Western Area,Deaths,1,6/17/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-668291_2.pdf
Guinea,Boffa,Cases,18,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Boffa,Deaths,12,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Conakry,Cases,64,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Conakry,Deaths,33,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Dabola ,Cases,4,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Dabola ,Deaths,4,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Dinguiraye ,Cases,1,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Dinguiraye ,Deaths,1,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Gueckedou,Cases,227,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Gueckedou,Deaths,173,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Kissidougou,Cases,8,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Kissidougou,Deaths,5,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Kouroussa,Cases,1,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Kouroussa,Deaths,1,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Macenta,Cases,41,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Macenta,Deaths,28,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,National,Cases,390,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,National,Confirmed cases,258,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,National,Deaths,267,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Telimele,Cases,26,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Guinea,Telimele,Deaths,10,6/18/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-22-june-2014
Liberia,Lofa County,Cases,28,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Lofa County,Deaths,14,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Margibi County,Cases,2,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Margibi County,Deaths,2,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Montserrado County,Cases,9,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Montserrado County,Deaths,9,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,National,Cases,41,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,National,Confirmed cases,24,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,National,Deaths,25,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Nimba County,Cases,2,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Liberia,Nimba County,Deaths,0,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kailahun,Cases,128,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kailahun,Deaths,55,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kambia,Cases,1,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kambia,Deaths,0,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kenema,Cases,4,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Kenema,Deaths,1,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,National,Cases,136,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,National,Confirmed cases,103,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,National,Deaths,58,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Port Loko,Cases,2,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Port Loko,Deaths,1,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Western Area,Cases,1,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Sierra Leone,Western Area,Deaths,1,6/19/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669658_2.pdf
Guinea,Boffa,Cases,21,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Boffa,Deaths,12,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Conakry,Cases,65,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Conakry,Deaths,33,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Dabola ,Cases,4,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Dabola ,Deaths,4,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Dinguiraye ,Cases,1,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Dinguiraye ,Deaths,1,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Gueckedou,Cases,226,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Gueckedou,Deaths,177,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Kissidougou,Cases,6,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Kissidougou,Deaths,5,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Kouroussa,Cases,1,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Kouroussa,Deaths,1,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Macenta,Cases,41,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Macenta,Deaths,28,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,National,Cases,390,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,National,Confirmed cases,260,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,National,Deaths,270,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Telimele,Cases,25,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Guinea,Telimele,Deaths,9,6/20/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-june-2014
Sierra Leone,Kailahun,Cases,135,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Kailahun,Deaths,32,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Kambia,Cases,1,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Kambia,Deaths,1,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Kenema,Cases,19,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Kenema,Deaths,2,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,National,Cases,158,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,National,Confirmed cases,147,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,National,Deaths,35,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Port Loko,Cases,2,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Port Loko,Deaths,0,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Western Area,Cases,1,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Sierra Leone,Western Area,Deaths,0,6/20/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Lofa County,Cases,36,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Lofa County,Deaths,21,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Margibi County,Cases,2,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Margibi County,Deaths,2,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Montserrado County,Cases,11,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Montserrado County,Deaths,11,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,National,Cases,51,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,National,Confirmed cases,34,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,National,Deaths,34,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Nimba County,Cases,2,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Nimba County,Deaths,0,6/22/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-669981_2.pdf
Liberia,Lofa County,Cases,49,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Lofa County,Deaths,25,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Margibi County,Cases,3,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Margibi County,Deaths,1,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Montserrado County,Cases,18,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Montserrado County,Deaths,20,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,National,Cases,70,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,National,Confirmed cases,38,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,National,Deaths,46,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Nimba County,Cases, ,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Liberia,Nimba County,Deaths, ,6/26/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Sitrep%20no%2043%20June%2026%202014.pdf
Guinea,Boffa,Cases,22,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Boffa,Deaths,15,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Conakry,Cases,65,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Conakry,Deaths,33,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Dabola ,Cases,4,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Dabola ,Deaths,4,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Dinguiraye ,Cases,1,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Dinguiraye ,Deaths,1,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Gueckedou,Cases,239,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Gueckedou,Deaths,194,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Kissidougou,Cases,6,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Kissidougou,Deaths,5,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Kouroussa,Cases,4,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Kouroussa,Deaths,3,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Macenta,Cases,38,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Macenta,Deaths,28,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,National,Cases,407,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,National,Confirmed cases,286,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,National,Deaths,293,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Telimele,Cases,28,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,Telimele,Deaths,10,6/27/14,WHO; Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Guinea_Ebola_Sit_Rep_n73%20du%2028_juin_2014%20update.pdf
Guinea,National,Cases,413,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Guinea,National,Confirmed cases,293,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Guinea,National,Deaths,303,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Liberia,National,Cases,107,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Liberia,National,Confirmed cases,52,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Liberia,National,Deaths,65,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Sierra Leone,National,Cases,239,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Sierra Leone,National,Confirmed cases,199,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Sierra Leone,National,Deaths,99,6/30/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-1-july-2014
Guinea,National,Cases,412,7/2/14,WHO,http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4216-ebola-virus-disease-west-africa-3-july-2014.html
Guinea,National,Confirmed cases,292,7/2/14,WHO,http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4216-ebola-virus-disease-west-africa-3-july-2014.html
Guinea,National,Deaths,305,7/2/14,WHO,http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4216-ebola-virus-disease-west-africa-3-july-2014.html
Liberia,National,Cases,115,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Liberia,National,Confirmed cases,54,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Liberia,National,Deaths,75,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Sierra Leone,National,Cases,252,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Sierra Leone,National,Confirmed cases,211,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Sierra Leone,National,Deaths,101,7/2/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-3-july-2014
Guinea,National,Cases,408,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Guinea,National,Confirmed cases,294,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Guinea,National,Deaths,307,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Liberia,National,Cases,131,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Liberia,National,Confirmed cases,63,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Liberia,National,Deaths,84,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Sierra Leone,National,Cases,305,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Sierra Leone,National,Confirmed cases,269,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Sierra Leone,National,Deaths,127,7/6/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-7-july-2014
Guinea,National,Cases,409,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Guinea,National,Confirmed cases,296,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Guinea,National,Deaths,309,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Liberia,National,Cases,142,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Liberia,National,Confirmed cases,70,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Liberia,National,Deaths,88,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Sierra Leone,National,Cases,337,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
Sierra Leone,National,Confirmed cases,298,7/8/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-10-july-2014
